PositionX, PositionY, is_walkable, is_shootable,  DistanceToEnemyFlag, DistanceToOwnFlag, DistanceToEnemyBase, DistanceToOwnBase, DistanceToEnemyFlagScore, DistanceToOwnFlagScore, DistanceToEnemyFlagSpawn, DistanceToOwnFlagSpawn, Visibility
47, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
47, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
47, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
47, 24, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
47, 25, 1, 1, 32, 28, 44, 38, 18, 24, 32, 32, 31
47, 26, 1, 1, 33, 29, 45, 39, 17, 23, 33, 33, 35
47, 27, 1, 1, 34, 30, 46, 40, 16, 22, 34, 34, 34
47, 28, 1, 1, 35, 31, 47, 41, 15, 21, 35, 35, 34
47, 29, 1, 1, 36, 32, 48, 42, 14, 20, 36, 36, 34
47, 30, 1, 1, 37, 33, 49, 43, 13, 19, 37, 37, 34
47, 31, 1, 1, 38, 34, 50, 44, 12, 18, 38, 38, 40
47, 32, 1, 1, 39, 35, 51, 45, 11, 17, 39, 39, 44
47, 33, 1, 1, 40, 36, 52, 46, 10, 16, 40, 40, 47
47, 34, 1, 1, 41, 37, 53, 47, 9, 15, 41, 41, 48
47, 35, 1, 1, 42, 38, 54, 48, 8, 14, 42, 42, 48
47, 36, 1, 1, 43, 39, 55, 49, 7, 13, 43, 43, 49
47, 37, 1, 1, 44, 40, 56, 50, 6, 12, 44, 44, 49
47, 38, 1, 1, 45, 41, 57, 51, 5, 11, 45, 45, 48
47, 39, 1, 1, 46, 42, 58, 52, 4, 10, 46, 46, 48
47, 40, 1, 1, 47, 43, 59, 53, 3, 9, 47, 47, 48
47, 41, 1, 1, 48, 44, 60, 54, 2, 8, 48, 48, 47
47, 42, 1, 1, 49, 45, 61, 55, 1, 7, 49, 49, 46
47, 43, 1, 1, 50, 46, 62, 56, 2, 8, 50, 50, 45
47, 44, 1, 1, 51, 47, 63, 57, 3, 9, 51, 51, 43
47, 45, 1, 1, 52, 48, 64, 58, 4, 10, 52, 52, 39
47, 46, 1, 1, 53, 49, 65, 59, 5, 11, 53, 53, 34
47, 47, 1, 1, 54, 50, 66, 60, 6, 12, 54, 54, 28
47, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
47, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 0, 1, 1, 14, 10, 70, 62, 52, 60, 14, 14, 21
48, 1, 1, 1, 13, 9, 69, 61, 51, 59, 13, 13, 17
48, 2, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 3, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 4, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 5, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 6, 1, 1, 8, 4, 64, 56, 46, 54, 8, 8, 26
48, 7, 1, 1, 7, 3, 63, 55, 45, 53, 7, 7, 27
48, 8, 1, 1, 6, 2, 62, 54, 44, 52, 6, 6, 26
48, 9, 1, 1, 7, 3, 61, 53, 43, 51, 7, 7, 25
48, 10, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 14, 1, 1, 12, 8, 56, 48, 36, 44, 12, 12, 29
48, 15, 1, 1, 13, 9, 55, 47, 35, 43, 13, 13, 37
48, 16, 1, 1, 14, 10, 54, 46, 34, 42, 14, 14, 40
48, 17, 1, 1, 15, 11, 53, 45, 33, 41, 15, 15, 43
48, 18, 1, 1, 16, 12, 52, 44, 32, 40, 16, 16, 42
48, 19, 1, 1, 17, 13, 51, 43, 31, 39, 17, 17, 37
48, 20, 1, 1, 18, 14, 50, 42, 30, 38, 18, 18, 33
48, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 24, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 25, 1, 1, 31, 27, 45, 37, 17, 25, 31, 31, 30
48, 26, 1, 1, 32, 28, 46, 38, 16, 24, 32, 32, 36
48, 27, 1, 1, 33, 29, 47, 39, 15, 23, 33, 33, 38
48, 28, 1, 1, 34, 30, 48, 40, 14, 22, 34, 34, 38
48, 29, 1, 1, 35, 31, 49, 41, 13, 21, 35, 35, 40
48, 30, 1, 1, 36, 32, 50, 42, 12, 20, 36, 36, 43
48, 31, 1, 1, 37, 33, 51, 43, 11, 19, 37, 37, 45
48, 32, 1, 1, 38, 34, 52, 44, 10, 18, 38, 38, 47
48, 33, 1, 1, 39, 35, 53, 45, 9, 17, 39, 39, 48
48, 34, 1, 1, 40, 36, 54, 46, 8, 16, 40, 40, 47
48, 35, 1, 1, 41, 37, 55, 47, 7, 15, 41, 41, 48
48, 36, 1, 1, 42, 38, 56, 48, 6, 14, 42, 42, 46
48, 37, 1, 1, 43, 39, 57, 49, 5, 13, 43, 43, 45
48, 38, 1, 1, 44, 40, 58, 50, 4, 12, 44, 44, 45
48, 39, 1, 1, 45, 41, 59, 51, 3, 11, 45, 45, 46
48, 40, 1, 1, 46, 42, 60, 52, 2, 10, 46, 46, 46
48, 41, 1, 1, 47, 43, 61, 53, 1, 9, 47, 47, 45
48, 42, 1, 1, 48, 44, 62, 54, 0, 8, 48, 48, 44
48, 43, 1, 1, 49, 45, 63, 55, 1, 9, 49, 49, 44
48, 44, 1, 1, 50, 46, 64, 56, 2, 10, 50, 50, 43
48, 45, 1, 1, 51, 47, 65, 57, 3, 11, 51, 51, 39
48, 46, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 47, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
48, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 0, 1, 1, 15, 11, 71, 61, 51, 59, 15, 15, 19
49, 1, 1, 1, 14, 10, 70, 60, 50, 58, 14, 14, 11
49, 2, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 3, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 4, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 5, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 7, 1, 1, 8, 4, 64, 54, 44, 52, 8, 8, 26
49, 8, 1, 1, 7, 3, 63, 53, 43, 51, 7, 7, 28
49, 9, 1, 1, 8, 4, 62, 52, 42, 50, 8, 8, 22
49, 10, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 15, 1, 1, 14, 10, 56, 46, 34, 42, 14, 14, 36
49, 16, 1, 1, 15, 11, 55, 45, 33, 41, 15, 15, 42
49, 17, 1, 1, 16, 12, 54, 44, 32, 40, 16, 16, 45
49, 18, 1, 1, 17, 13, 53, 43, 31, 39, 17, 17, 43
49, 19, 1, 1, 18, 14, 52, 42, 30, 38, 18, 18, 40
49, 20, 1, 1, 19, 15, 51, 41, 29, 37, 19, 19, 34
49, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 24, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 25, 1, 1, 30, 26, 46, 36, 18, 26, 30, 30, 34
49, 26, 1, 1, 31, 27, 47, 37, 17, 25, 31, 31, 37
49, 27, 1, 1, 32, 28, 48, 38, 16, 24, 32, 32, 40
49, 28, 1, 1, 33, 29, 49, 39, 15, 23, 33, 33, 42
49, 29, 1, 1, 34, 30, 50, 40, 14, 22, 34, 34, 43
49, 30, 1, 1, 35, 31, 51, 41, 13, 21, 35, 35, 44
49, 31, 1, 1, 36, 32, 52, 42, 12, 20, 36, 36, 45
49, 32, 1, 1, 37, 33, 53, 43, 11, 19, 37, 37, 48
49, 33, 1, 1, 38, 34, 54, 44, 10, 18, 38, 38, 48
49, 34, 1, 1, 39, 35, 55, 45, 9, 17, 39, 39, 47
49, 35, 1, 1, 40, 36, 56, 46, 8, 16, 40, 40, 47
49, 36, 1, 1, 41, 37, 57, 47, 7, 15, 41, 41, 44
49, 37, 1, 1, 42, 38, 58, 48, 6, 14, 42, 42, 41
49, 38, 1, 1, 43, 39, 59, 49, 5, 13, 43, 43, 40
49, 39, 1, 1, 44, 40, 60, 50, 4, 12, 44, 44, 40
49, 40, 1, 1, 45, 41, 61, 51, 3, 11, 45, 45, 43
49, 41, 1, 1, 46, 42, 62, 52, 2, 10, 46, 46, 42
49, 42, 1, 1, 47, 43, 63, 53, 1, 9, 47, 47, 42
49, 43, 1, 1, 48, 44, 64, 54, 2, 10, 48, 48, 42
49, 44, 1, 1, 49, 45, 65, 55, 3, 11, 49, 49, 42
49, 45, 1, 1, 50, 46, 66, 56, 4, 12, 50, 50, 39
49, 46, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 47, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
49, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 0, 1, 1, 16, 12, 72, 60, 50, 58, 16, 16, 18
50, 1, 1, 1, 15, 11, 71, 59, 49, 57, 15, 15, 15
50, 2, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 3, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 4, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 5, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 7, 1, 1, 9, 5, 65, 53, 43, 51, 9, 9, 27
50, 8, 1, 1, 8, 4, 64, 52, 42, 50, 8, 8, 32
50, 9, 1, 1, 9, 5, 63, 51, 41, 49, 9, 9, 24
50, 10, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 15, 1, 1, 15, 11, 57, 45, 33, 41, 15, 15, 33
50, 16, 1, 1, 16, 12, 56, 44, 32, 40, 16, 16, 44
50, 17, 1, 1, 17, 13, 55, 43, 31, 39, 17, 17, 47
50, 18, 1, 1, 18, 14, 54, 42, 30, 38, 18, 18, 47
50, 19, 1, 1, 19, 15, 53, 41, 29, 37, 19, 19, 46
50, 20, 1, 1, 20, 16, 52, 40, 28, 36, 20, 20, 38
50, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 24, 1, 1, 28, 24, 48, 36, 20, 28, 28, 28, 28
50, 25, 1, 1, 29, 25, 47, 35, 19, 27, 29, 29, 40
50, 26, 1, 1, 30, 26, 48, 36, 18, 26, 30, 30, 41
50, 27, 1, 1, 31, 27, 49, 37, 17, 25, 31, 31, 42
50, 28, 1, 1, 32, 28, 50, 38, 16, 24, 32, 32, 42
50, 29, 1, 1, 33, 29, 51, 39, 15, 23, 33, 33, 42
50, 30, 1, 1, 34, 30, 52, 40, 14, 22, 34, 34, 43
50, 31, 1, 1, 35, 31, 53, 41, 13, 21, 35, 35, 44
50, 32, 1, 1, 36, 32, 54, 42, 12, 20, 36, 36, 46
50, 33, 1, 1, 37, 33, 55, 43, 11, 19, 37, 37, 48
50, 34, 1, 1, 38, 34, 56, 44, 10, 18, 38, 38, 48
50, 35, 1, 1, 39, 35, 57, 45, 9, 17, 39, 39, 46
50, 36, 1, 1, 40, 36, 58, 46, 8, 16, 40, 40, 40
50, 37, 1, 1, 41, 37, 59, 47, 7, 15, 41, 41, 35
50, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 41, 1, 1, 47, 43, 63, 53, 3, 11, 47, 47, 34
50, 42, 1, 1, 48, 44, 64, 52, 2, 10, 48, 48, 37
50, 43, 1, 1, 49, 45, 65, 53, 3, 11, 49, 49, 39
50, 44, 1, 1, 50, 46, 66, 54, 4, 12, 50, 50, 41
50, 45, 1, 1, 51, 47, 67, 55, 5, 13, 51, 51, 39
50, 46, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 47, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
50, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 0, 1, 1, 17, 13, 73, 59, 49, 57, 17, 17, 20
51, 1, 1, 1, 16, 12, 72, 58, 48, 56, 16, 16, 19
51, 2, 1, 1, 17, 13, 73, 57, 47, 55, 17, 17, 18
51, 3, 1, 1, 16, 12, 72, 56, 46, 54, 16, 16, 15
51, 4, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 5, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 6, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 7, 1, 1, 10, 6, 66, 52, 42, 50, 10, 10, 31
51, 8, 1, 1, 9, 5, 65, 51, 41, 49, 9, 9, 34
51, 9, 1, 1, 10, 6, 64, 50, 40, 48, 10, 10, 33
51, 10, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 11, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 15, 1, 1, 16, 12, 58, 44, 32, 40, 16, 16, 37
51, 16, 1, 1, 17, 13, 57, 43, 31, 39, 17, 17, 45
51, 17, 1, 1, 18, 14, 56, 42, 30, 38, 18, 18, 49
51, 18, 1, 1, 19, 15, 55, 41, 29, 37, 19, 19, 49
51, 19, 1, 1, 20, 16, 54, 40, 28, 36, 20, 20, 50
51, 20, 1, 1, 21, 17, 53, 39, 27, 35, 21, 21, 50
51, 21, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 22, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 23, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 24, 1, 1, 27, 23, 49, 35, 21, 29, 27, 27, 43
51, 25, 1, 1, 28, 24, 48, 34, 20, 28, 28, 28, 47
51, 26, 1, 1, 29, 25, 49, 35, 19, 27, 29, 29, 47
51, 27, 1, 1, 30, 26, 50, 36, 18, 26, 30, 30, 45
51, 28, 1, 1, 31, 27, 51, 37, 17, 25, 31, 31, 42
51, 29, 1, 1, 32, 28, 52, 38, 16, 24, 32, 32, 38
51, 30, 1, 1, 33, 29, 53, 39, 15, 23, 33, 33, 32
51, 31, 1, 1, 34, 30, 54, 40, 14, 22, 34, 34, 37
51, 32, 1, 1, 35, 31, 55, 41, 13, 21, 35, 35, 42
51, 33, 1, 1, 36, 32, 56, 42, 12, 20, 36, 36, 46
51, 34, 1, 1, 37, 33, 57, 43, 11, 19, 37, 37, 48
51, 35, 1, 1, 38, 34, 58, 44, 10, 18, 38, 38, 45
51, 36, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 37, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 42, 1, 1, 49, 45, 65, 51, 3, 11, 49, 49, 33
51, 43, 1, 1, 50, 46, 66, 52, 4, 12, 50, 50, 38
51, 44, 1, 1, 51, 47, 67, 53, 5, 13, 51, 51, 39
51, 45, 1, 1, 52, 48, 68, 54, 6, 14, 52, 52, 38
51, 46, 1, 1, 53, 49, 69, 55, 7, 15, 53, 53, 30
51, 47, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
51, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 0, 1, 1, 18, 14, 74, 58, 48, 56, 18, 18, 21
52, 1, 1, 1, 17, 13, 73, 57, 47, 55, 17, 17, 21
52, 2, 1, 1, 16, 12, 72, 56, 46, 54, 16, 16, 21
52, 3, 1, 1, 15, 11, 71, 55, 45, 53, 15, 15, 21
52, 4, 1, 1, 14, 10, 70, 54, 44, 52, 14, 14, 21
52, 5, 1, 1, 13, 9, 69, 53, 43, 51, 13, 13, 22
52, 6, 1, 1, 12, 8, 68, 52, 42, 50, 12, 12, 27
52, 7, 1, 1, 11, 7, 67, 51, 41, 49, 11, 11, 32
52, 8, 1, 1, 10, 6, 66, 50, 40, 48, 10, 10, 33
52, 9, 1, 1, 11, 7, 65, 49, 39, 47, 11, 11, 35
52, 10, 1, 1, 12, 8, 66, 48, 38, 46, 12, 12, 31
52, 11, 1, 1, 13, 9, 65, 47, 37, 45, 13, 13, 25
52, 12, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 13, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 14, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 15, 1, 1, 17, 13, 59, 43, 31, 39, 17, 17, 44
52, 16, 1, 1, 18, 14, 58, 42, 30, 38, 18, 18, 47
52, 17, 1, 1, 19, 15, 57, 41, 29, 37, 19, 19, 51
52, 18, 1, 1, 20, 16, 56, 40, 28, 36, 20, 20, 54
52, 19, 1, 1, 21, 17, 55, 39, 27, 35, 21, 21, 55
52, 20, 1, 1, 22, 18, 54, 38, 26, 34, 22, 22, 55
52, 21, 1, 1, 23, 19, 53, 37, 25, 33, 23, 23, 52
52, 22, 1, 1, 24, 20, 52, 36, 24, 32, 24, 24, 48
52, 23, 1, 1, 25, 21, 51, 35, 23, 31, 25, 25, 52
52, 24, 1, 1, 26, 22, 50, 34, 22, 30, 26, 26, 53
52, 25, 1, 1, 27, 23, 49, 33, 21, 29, 27, 27, 53
52, 26, 1, 1, 28, 24, 50, 34, 20, 28, 28, 28, 50
52, 27, 1, 1, 29, 25, 51, 35, 19, 27, 29, 29, 47
52, 28, 1, 1, 30, 26, 52, 36, 18, 26, 30, 30, 36
52, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 32, 1, 1, 36, 32, 56, 42, 14, 22, 36, 36, 35
52, 33, 1, 1, 37, 33, 57, 41, 13, 21, 37, 37, 44
52, 34, 1, 1, 38, 34, 58, 42, 12, 20, 38, 38, 45
52, 35, 1, 1, 39, 35, 59, 43, 11, 19, 39, 39, 39
52, 36, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 37, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 41, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 42, 1, 1, 50, 46, 66, 50, 4, 12, 50, 50, 28
52, 43, 1, 1, 51, 47, 67, 51, 5, 13, 51, 51, 37
52, 44, 1, 1, 52, 48, 68, 52, 6, 14, 52, 52, 37
52, 45, 1, 1, 53, 49, 69, 53, 7, 15, 53, 53, 37
52, 46, 1, 1, 54, 50, 70, 54, 8, 16, 54, 54, 32
52, 47, 1, 1, 55, 51, 71, 55, 9, 17, 55, 55, 26
52, 48, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
52, 49, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 0, 1, 1, 19, 15, 75, 57, 47, 55, 19, 19, 22
53, 1, 1, 1, 18, 14, 74, 56, 46, 54, 18, 18, 23
53, 2, 1, 1, 17, 13, 73, 55, 45, 53, 17, 17, 23
53, 3, 1, 1, 16, 12, 72, 54, 44, 52, 16, 16, 22
53, 4, 1, 1, 15, 11, 71, 53, 43, 51, 15, 15, 22
53, 5, 1, 1, 14, 10, 70, 52, 42, 50, 14, 14, 24
53, 6, 1, 1, 13, 9, 69, 51, 41, 49, 13, 13, 27
53, 7, 1, 1, 12, 8, 68, 50, 40, 48, 12, 12, 28
53, 8, 1, 1, 11, 7, 67, 49, 39, 47, 11, 11, 31
53, 9, 1, 1, 12, 8, 66, 48, 38, 46, 12, 12, 35
53, 10, 1, 1, 13, 9, 65, 47, 37, 45, 13, 13, 36
53, 11, 1, 1, 14, 10, 64, 46, 36, 44, 14, 14, 36
53, 12, 1, 1, 15, 11, 63, 45, 35, 43, 15, 15, 37
53, 13, 1, 1, 16, 12, 62, 44, 34, 42, 16, 16, 40
53, 14, 1, 1, 17, 13, 61, 43, 33, 41, 17, 17, 48
53, 15, 1, 1, 18, 14, 60, 42, 32, 40, 18, 18, 52
53, 16, 1, 1, 19, 15, 59, 41, 31, 39, 19, 19, 53
53, 17, 1, 1, 20, 16, 58, 40, 30, 38, 20, 20, 56
53, 18, 1, 1, 21, 17, 57, 39, 29, 37, 21, 21, 58
53, 19, 1, 1, 22, 18, 56, 38, 28, 36, 22, 22, 59
53, 20, 1, 1, 23, 19, 55, 37, 27, 35, 23, 23, 60
53, 21, 1, 1, 24, 20, 54, 36, 26, 34, 24, 24, 60
53, 22, 1, 1, 25, 21, 53, 35, 25, 33, 25, 25, 60
53, 23, 1, 1, 26, 22, 52, 34, 24, 32, 26, 26, 59
53, 24, 1, 1, 27, 23, 51, 33, 23, 31, 27, 27, 58
53, 25, 1, 1, 28, 24, 50, 32, 22, 30, 28, 28, 57
53, 26, 1, 1, 29, 25, 51, 33, 21, 29, 29, 29, 53
53, 27, 1, 1, 30, 26, 52, 34, 20, 28, 30, 30, 45
53, 28, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 29, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 30, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 31, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 32, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 33, 1, 1, 38, 34, 58, 40, 14, 22, 38, 38, 41
53, 34, 1, 1, 39, 35, 59, 41, 13, 21, 39, 39, 44
53, 35, 1, 1, 40, 36, 60, 42, 12, 20, 40, 40, 41
53, 36, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 37, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 38, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 39, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
53, 40, 0, 0, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 100000000, 0
